,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
2352,26304795,111,Centre ville (Bordeaux),69%,100%,Private room,41,95.0,"['email', 'phone', 'work_email']",1 shared bath,1000.0,Jean-Xavier,17549835,1.0,shared bath,17549835
2353,74618380,83,Centre ville (Bordeaux),0%,100%,Entire home/apt,17,78.0,"['email', 'phone']",1 bath,674.0,Dominique,18002981,1.0,bath,18002981
2358,119114467,4,Bouliac,100%,100%,Entire home/apt,36,291.0,"['email', 'phone']",1 bath,448.0,Benoit,17553024,1.0,bath,17553024
2359,61642624,18,Gradignan,100%,100%,Private room,17,40.0,"['email', 'phone']",1 shared 1 half-bath,565.0,Isabelle,18289345,1.0,shared 1 half-bath,18289345
2360,61642624,3,Gradignan,100%,100%,Private room,17,45.0,"['email', 'phone']",1 shared bath,41.0,Isabelle,18289357,1.0,shared bath,18289357
2363,72691486,12,Centre ville (Bordeaux),84%,60%,Entire home/apt,25,377.0,"['email', 'phone']",2.5 baths,1000.0,Arnaud,18046108,2.5,baths,18046108
2364,65049707,103,Bordeaux Sud,95%,100%,Entire home/apt,44,57.0,"['email', 'phone', 'work_email']",1 bath,385.0,Patricia,17565993,1.0,bath,17565993
2365,20817919,5,Saint-Aubin-de-Mdoc,100%,100%,Entire home/apt,46,344.0,"['email', 'phone']",2 baths,508.0,Denis,18427084,2.0,baths,18427084
2367,107357568,176,Bordeaux Sud,100%,93%,Private room,26,28.0,"['email', 'phone']",1 private bath,233.0,Valerie,18431075,1.0,private bath,18431075
2368,126563367,263,La Bastide,100%,33%,Entire home/apt,29,86.0,"['email', 'phone']",1 bath,358.0,Jean-Laurent,18299852,1.0,bath,18299852
2370,126566946,56,Le Haillan,100%,100%,Private room,37,22.0,"['email', 'phone']",1 shared bath,239.0,Corinne,18300328,1.0,shared bath,18300328
2374,26889320,173,Chartrons - Grand Parc - Jardin Public,82%,75%,Private room,26,88.0,"['email', 'phone']",1 private bath,1000.0,Antoine,18439379,1.0,private bath,18439379
2375,110643211,13,Bgles,0%,100%,Entire home/apt,33,200.0,"['email', 'phone']",3 baths,1000.0,Karine,18317801,3.0,baths,18317801
2376,119399723,292,Arago-La Chataigneraie,99%,100%,Entire home/apt,27,35.0,"['email', 'phone']",1 bath,560.0,Rachel,17579335,1.0,bath,17579335
2379,4224956,1,Bordeaux Sud,88%,100%,Shared room,20,60.0,"['email', 'phone', 'work_email']",1.5 shared baths,1000.0,Eric,18442336,1.5,shared baths,18442336
2380,31643117,3,Centre ville (Bordeaux),100%,100%,Entire home/apt,10,64.0,"['email', 'phone']",1 bath,670.0,Steffie,17580561,1.0,bath,17580561
2381,76887513,48,Floirac,94%,100%,Private room,6,36.0,"['email', 'phone']",1 shared bath,231.0,Nana,18443021,1.0,shared bath,18443021
2382,119484319,80,Centre ville (Bordeaux),100%,100%,Entire home/apt,26,66.0,"['email', 'phone']",1 bath,888.0,Antony,17587973,1.0,bath,17587973
2386,37287062,8,Artigues-Prs-Bordeaux,100%,100%,Entire home/apt,46,143.0,"['email', 'phone']",1 bath,840.0,Florian,18338266,1.0,bath,18338266
2388,126890925,53,Centre ville (Bordeaux),91%,100%,Entire home/apt,35,600.0,['phone'],3 baths,1000.0,Alexia,18338730,3.0,baths,18338730
2389,8872656,23,Centre ville (Bordeaux),72%,100%,Entire home/apt,32,80.0,"['email', 'phone']",1 bath,263.0,Olivia,18469207,1.0,bath,18469207
2392,61642624,54,Gradignan,100%,100%,Entire home/apt,47,180.0,"['email', 'phone']",1 bath,1000.0,Isabelle,17603147,1.0,bath,17603147
2393,45881146,76,Saint Augustin - Tauzin - Alphonse Dupeux,79%,100%,Entire home/apt,27,130.0,"['email', 'phone']",2.5 baths,1000.0,Véronique,18339759,2.5,baths,18339759
2396,128185684,115,Centre ville (Bordeaux),100%,100%,Entire home/apt,26,59.0,"['email', 'phone']",1 bath,1000.0,Stéphane,18478802,1.0,bath,18478802
2402,75926877,136,Bourran,82%,100%,Entire home/apt,27,58.0,"['email', 'phone']",1 bath,643.0,Franck,18349724,1.0,bath,18349724
2404,127002574,68,Le Bouscat,91%,100%,Private room,26,38.0,"['email', 'phone']",1 shared bath,1000.0,Marie-Line,18350465,1.0,shared bath,18350465
2405,121177657,1,Chemin Long,94%,100%,Entire home/apt,19,280.0,"['email', 'phone']",2 baths,521.0,Isabelle,18370718,2.0,baths,18370718
2406,121177657,0,Chemin Long,94%,100%,Entire home/apt,19,280.0,"['email', 'phone']",2 baths,521.0,Isabelle,18371202,2.0,baths,18371202
2408,20574601,13,Caudran,100%,100%,Entire home/apt,49,120.0,"['email', 'phone']",1 bath,535.0,Florence,18497007,1.0,bath,18497007
2413,127306766,49,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,32,80.0,"['email', 'phone']",1.5 baths,871.0,Christian,18381765,1.5,baths,18381765
2419,18796190,201,Bordeaux Sud,99%,97%,Entire home/apt,24,98.0,"['email', 'phone']",1 bath,1000.0,Julie,18682648,1.0,bath,18682648
2421,39591008,37,Centre ville (Merignac),100%,100%,Private room,22,37.0,"['email', 'phone']",1 private 1 half-bath,729.0,Colette,18409653,1.0,private 1 half-bath,18409653
2423,11874312,90,Chartrons - Grand Parc - Jardin Public,79%,100%,Private room,35,39.0,"['email', 'phone']",1 shared bath,1000.0,Eric,18510250,1.0,shared bath,18510250
2424,29102137,9,Chartrons - Grand Parc - Jardin Public,99%,91%,Entire home/apt,24,60.0,"['email', 'phone']",1 bath,793.0,L.C.B,18514501,1.0,bath,18514501
2426,16900168,319,Centre ville (Bordeaux),98%,98%,Entire home/apt,25,105.0,"['email', 'phone']",1 bath,1000.0,L'Intendant Bordelais,18514517,1.0,bath,18514517
2427,127476987,20,Centre ville (Bordeaux),57%,100%,Entire home/apt,39,200.0,"['email', 'phone']",2 baths,1000.0,Sandrine,18698335,2.0,baths,18698335
2430,18796190,183,Bordeaux Sud,99%,97%,Entire home/apt,24,98.0,"['email', 'phone']",1.5 baths,1000.0,Julie,18703553,1.5,baths,18703553
2431,18796190,223,Bordeaux Sud,99%,97%,Entire home/apt,24,98.0,"['email', 'phone']",1.5 baths,1000.0,Julie,18710286,1.5,baths,18710286
2434,18796190,137,Centre ville (Bordeaux),99%,97%,Entire home/apt,27,169.0,"['email', 'phone']",2.5 baths,1000.0,Julie,18711759,2.5,baths,18711759
2435,118137084,15,Talence,76%,90%,Private room,34,23.0,"['email', 'phone']",1 shared bath,783.0,Philippe,18719670,1.0,shared bath,18719670
2436,1449268,51,Saint Augustin - Tauzin - Alphonse Dupeux,71%,100%,Entire home/apt,25,45.0,"['email', 'phone']",1 bath,1000.0,Anne,18515815,1.0,bath,18515815
2437,65198412,155,Capeyron,98%,100%,Entire home/apt,47,52.0,"['email', 'phone']",1 bath,941.0,Magali,18516108,1.0,bath,18516108
2439,98396136,128,Bourran,100%,100%,Entire home/apt,37,76.0,['phone'],1 bath,672.0,David,18944071,1.0,bath,18944071
2444,9849251,58,Caudran,94%,100%,Entire home/apt,29,95.0,['phone'],1 bath,1000.0,Françoise,18724817,1.0,bath,18724817
2448,49683479,12,Eysines,57%,80%,Entire home/apt,58,310.0,"['email', 'phone']",2 baths,1000.0,Aline,18523092,2.0,baths,18523092
2449,30428833,63,Bordeaux Sud,99%,97%,Entire home/apt,20,71.0,"['email', 'phone']",1 bath,719.0,Yohann,18534741,1.0,bath,18534741
2451,35492058,5,Saint-Mdard-en-Jalles,94%,100%,Entire home/apt,40,280.0,"['email', 'phone']",2 baths,1000.0,Aurelie & Eric,18952463,2.0,baths,18952463
2452,107669896,130,Caudran,100%,100%,Entire home/apt,34,110.0,"['email', 'phone']",1 bath,734.0,Patricia,18954086,1.0,bath,18954086
2454,95144090,26,Saint-Mdard-en-Jalles,86%,100%,Entire home/apt,44,315.0,"['email', 'phone']",1 bath,975.0,Emmanuel,18729481,1.0,bath,18729481
2455,8294892,108,Arlac,100%,100%,Entire home/apt,46,83.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Mathieu,18960558,1.0,bath,18960558
2457,4257641,28,Caudran,61%,100%,Entire home/apt,12,71.0,"['email', 'phone']",1 bath,571.0,Jean Christophe,18538450,1.0,bath,18538450
2460,130287985,12,Villenave-d'Ornon,85%,100%,Entire home/apt,76,199.0,"['email', 'phone']",2 baths,1000.0,Laurent,18732823,2.0,baths,18732823
2462,132328906,75,Caudran,71%,100%,Entire home/apt,36,140.0,"['email', 'phone']",2.5 baths,1000.0,Valérie,18972630,2.5,baths,18972630
2463,18796190,154,Bordeaux Sud,99%,97%,Entire home/apt,24,84.0,"['email', 'phone']",1.5 baths,1000.0,Julie,18740444,1.5,baths,18740444
2465,48153389,45,Saint-Mdard-en-Jalles,99%,100%,Entire home/apt,48,64.0,"['email', 'phone']",1 bath,1000.0,Sylvie,18749867,1.0,bath,18749867
2467,128743053,10,Blanquefort,68%,100%,Entire home/apt,37,240.0,"['email', 'phone']",1 bath,601.0,Lucie,18546340,1.0,bath,18546340
2469,30428833,86,Bordeaux Sud,99%,97%,Entire home/apt,22,71.0,"['email', 'phone']",1 bath,731.0,Yohann,18553648,1.0,bath,18553648
2470,6289940,5,Centre ville (Bordeaux),88%,50%,Entire home/apt,32,100.0,"['email', 'phone']",1 bath,1000.0,Cora,18973293,1.0,bath,18973293
2472,30428833,88,Bordeaux Sud,99%,97%,Entire home/apt,20,72.0,"['email', 'phone']",1 bath,750.0,Yohann,18553931,1.0,bath,18553931
2473,30428833,64,Bordeaux Sud,99%,97%,Entire home/apt,17,84.0,"['email', 'phone']",1 bath,724.0,Yohann,18554069,1.0,bath,18554069
2474,30428833,121,Bordeaux Sud,99%,97%,Entire home/apt,17,117.0,"['email', 'phone']",2 baths,754.0,Yohann,18554170,2.0,baths,18554170
2478,126376104,2,Saint Augustin - Tauzin - Alphonse Dupeux,23%,71%,Private room,16,90.0,"['email', 'phone']",1 private bath,621.0,Sébastien,18583369,1.0,private bath,18583369
2479,78586330,7,Villenave-d'Ornon,72%,100%,Entire home/apt,35,190.0,"['email', 'phone']",3 baths,1000.0,Aude Et James,18763995,3.0,baths,18763995
2480,61928047,25,Le Bourg,75%,100%,Entire home/apt,34,250.0,['phone'],2 baths,1000.0,Jacques,18975066,2.0,baths,18975066
2482,52095188,50,Chartrons - Grand Parc - Jardin Public,43%,80%,Entire home/apt,19,180.0,"['email', 'phone']",2 baths,827.0,Luc,18767789,2.0,baths,18767789
2485,129069059,10,Saint-Mdard-en-Jalles,100%,100%,Entire home/apt,62,385.0,"['email', 'phone']",2 baths,1000.0,Franck Et Valérie,18587695,2.0,baths,18587695
2488,34813678,61,Le Bouscat,89%,100%,Entire home/apt,29,90.0,['phone'],1 bath,1000.0,Véronique,18771445,1.0,bath,18771445
2490,132465244,138,Chartrons - Grand Parc - Jardin Public,100%,100%,Private room,39,70.0,"['email', 'phone']",1 private bath,788.0,Bernadette,18990279,1.0,private bath,18990279
2491,32335000,30,Gradignan,86%,100%,Entire home/apt,63,220.0,"['email', 'phone']",2 baths,1000.0,Laurence,18779249,2.0,baths,18779249
2496,72691486,5,Chartrons - Grand Parc - Jardin Public,84%,60%,Entire home/apt,41,207.0,"['email', 'phone']",1 bath,1000.0,Arnaud,18780279,1.0,bath,18780279
2498,10798726,118,Chartrons - Grand Parc - Jardin Public,100%,94%,Entire home/apt,28,99.0,"['email', 'phone']",1 bath,872.0,Julien & Laure-Hélène,18650126,1.0,bath,18650126
2500,9382960,8,Chartrons - Grand Parc - Jardin Public,93%,94%,Entire home/apt,29,207.0,"['email', 'phone']",1 bath,1000.0,Kareen,18780280,1.0,bath,18780280
2501,72691486,0,Centre ville (Bordeaux),84%,60%,Entire home/apt,40,115.0,"['email', 'phone']",1.5 baths,1000.0,Arnaud,18780662,1.5,baths,18780662
2502,72691486,2,Chartrons - Grand Parc - Jardin Public,84%,60%,Entire home/apt,28,207.0,"['email', 'phone']",2 baths,1000.0,Arnaud,18780663,2.0,baths,18780663
2503,9382960,1,Centre ville (Bordeaux),93%,94%,Entire home/apt,41,115.0,"['email', 'phone']",1.5 baths,1000.0,Kareen,18662383,1.5,baths,18662383
2504,9382960,34,Chartrons - Grand Parc - Jardin Public,93%,94%,Entire home/apt,36,207.0,"['email', 'phone']",2 baths,1000.0,Kareen,18780664,2.0,baths,18780664
2505,72691486,1,Centre ville (Bordeaux),84%,60%,Entire home/apt,23,160.0,"['email', 'phone']",1 bath,1000.0,Arnaud,18663027,1.0,bath,18663027
2506,27475854,195,Chartrons - Grand Parc - Jardin Public,98%,100%,Private room,39,102.0,"['email', 'phone', 'work_email']",1 private bath,1000.0,Gwendoline,18994287,1.0,private bath,18994287
2509,9382960,5,Centre ville (Bordeaux),93%,94%,Entire home/apt,28,160.0,"['email', 'phone']",1 bath,1000.0,Kareen,18663029,1.0,bath,18663029
2511,72691486,8,Chartrons - Grand Parc - Jardin Public,84%,60%,Entire home/apt,27,275.0,"['email', 'phone']",1.5 baths,1000.0,Arnaud,18665128,1.5,baths,18665128
2512,9382960,2,Chartrons - Grand Parc - Jardin Public,93%,94%,Entire home/apt,37,275.0,"['email', 'phone']",2.5 baths,1000.0,Kareen,18665130,2.5,baths,18665130
2514,111370702,11,Centre ville (Bordeaux),69%,100%,Entire home/apt,27,100.0,"['email', 'phone']",1 bath,694.0,Marianne,18783030,1.0,bath,18783030
2516,72691486,2,Chartrons - Grand Parc - Jardin Public,84%,60%,Entire home/apt,33,192.0,"['email', 'phone']",1.5 baths,1000.0,Arnaud,18665351,1.5,baths,18665351
2517,9382960,3,Chartrons - Grand Parc - Jardin Public,93%,94%,Entire home/apt,27,192.0,"['email', 'phone']",1.5 baths,1000.0,Kareen,18665352,1.5,baths,18665352
2519,72691486,5,Chartrons - Grand Parc - Jardin Public,84%,60%,Entire home/apt,40,207.0,"['email', 'phone']",1 bath,1000.0,Arnaud,18665747,1.0,bath,18665747
2521,9382960,2,Chartrons - Grand Parc - Jardin Public,93%,94%,Entire home/apt,28,207.0,"['email', 'phone']",1 bath,1000.0,Kareen,18665748,1.0,bath,18665748
2522,103458747,34,Artigues-Prs-Bordeaux,75%,100%,Entire home/apt,46,106.0,"['email', 'phone']",1 bath,1000.0,Vanessa,19008915,1.0,bath,19008915
2524,9312848,75,Centre ville (Bordeaux),99%,100%,Entire home/apt,29,90.0,"['email', 'phone']",1 bath,1000.0,Laurence,19015740,1.0,bath,19015740
2528,132495850,36,Le Taillan-Mdoc,100%,100%,Entire home/apt,56,85.0,"['email', 'phone']",1 bath,944.0,Céline,19016252,1.0,bath,19016252
2530,38237363,0,Chartrons - Grand Parc - Jardin Public,46%,100%,Entire home/apt,42,64.0,"['email', 'phone']",1 bath,629.0,Arnaud,18815898,1.0,bath,18815898
2531,4667994,11,Nos,80%,100%,Entire home/apt,45,120.0,"['email', 'phone']",1 bath,1000.0,Julien,19016553,1.0,bath,19016553
2532,27140959,11,Saint Augustin - Tauzin - Alphonse Dupeux,87%,90%,Entire home/apt,25,137.0,"['email', 'phone']",3 baths,1000.0,Sophie,19112707,3.0,baths,19112707
2535,126386455,33,Carbon-Blanc,51%,94%,Private room,39,37.0,"['email', 'phone']",1 shared bath,698.0,Sana,18825158,1.0,shared bath,18825158
2538,6925736,35,Bordeaux Sud,53%,100%,Entire home/apt,31,80.0,"['email', 'phone']",1 bath,300.0,Brice,18836715,1.0,bath,18836715
2540,2418730,0,Les Eyquems,36%,83%,Entire home/apt,21,150.0,"['email', 'phone']",2 baths,512.0,Wladimir,19024630,2.0,baths,19024630
2548,133568936,40,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,29,67.0,"['email', 'phone']",1 bath,1000.0,Ludovic,19115201,1.0,bath,19115201
2557,131494347,86,Saint Augustin - Tauzin - Alphonse Dupeux,100%,93%,Entire home/apt,31,35.0,"['email', 'phone']",1 bath,1000.0,Damien,18872658,1.0,bath,18872658
2558,132858632,86,Centre ville (Bordeaux),94%,100%,Private room,27,50.0,"['email', 'phone']",1 private bath,712.0,Dominique,19037578,1.0,private bath,19037578
2560,91417277,209,Bordeaux Sud,98%,96%,Entire home/apt,38,146.0,"['email', 'phone']",1 bath,1000.0,Olivier,18875230,1.0,bath,18875230
2561,132957615,22,Eysines,100%,100%,Entire home/apt,35,90.0,"['email', 'phone']",1 bath,1000.0,Cecile,19048840,1.0,bath,19048840
2565,116225380,11,Caudran,50%,100%,Entire home/apt,56,220.0,"['email', 'phone']",2 baths,40.0,Aurore&Martin,19130328,2.0,baths,19130328
2569,4240966,2,Talence,100%,100%,Entire home/apt,52,200.0,"['email', 'phone']",2 baths,508.0,Gael,19137859,2.0,baths,19137859
2572,58226449,5,Talence,100%,100%,Entire home/apt,6,35.0,"['email', 'phone']",1 bath,531.0,Pierre,19138521,1.0,bath,19138521
2574,65767917,5,Talence,100%,100%,Entire home/apt,16,48.0,"['email', 'phone']",1 bath,966.0,Guylaine,18912970,1.0,bath,18912970
2581,60659776,58,Nansouty - Saint Gens,92%,100%,Private room,38,168.0,"['email', 'phone']",1 private bath,1000.0,Bruno,19275409,1.0,private bath,19275409
2583,15412461,20,Chartrons - Grand Parc - Jardin Public,85%,100%,Entire home/apt,42,116.0,"['email', 'phone', 'work_email']",1 bath,460.0,Anthony,19067429,1.0,bath,19067429
2586,133900389,79,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,48,110.0,"['email', 'phone']",2 baths,820.0,Annie,19151664,2.0,baths,19151664
2596,24830452,110,Centre ville (Bordeaux),98%,100%,Entire home/apt,48,191.0,"['email', 'phone']",1 bath,1000.0,Bénédicte,19293549,1.0,bath,19293549
2597,23710669,11,Gradignan,71%,100%,Entire home/apt,62,290.0,"['email', 'phone']",3 baths,930.0,Nicolas,19159619,3.0,baths,19159619
2599,19441188,89,Bordeaux Sud,91%,100%,Entire home/apt,26,36.0,"['email', 'phone', 'work_email']",1 bath,343.0,Pierre,19161295,1.0,bath,19161295
2600,90845919,6,Toctoucau,100%,88%,Entire home/apt,60,380.0,"['email', 'phone']",2 baths,1000.0,Karine,19078818,2.0,baths,19078818
2601,42660311,30,Centre ville (Bordeaux),28%,67%,Entire home/apt,39,200.0,"['email', 'phone']",2 baths,597.0,Pauline,19078858,2.0,baths,19078858
2603,28060891,38,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,31,95.0,"['email', 'phone']",2 baths,591.0,Nathalie,19082271,2.0,baths,19082271
2604,104111625,34,Chartrons - Grand Parc - Jardin Public,46%,89%,Entire home/apt,13,160.0,"['email', 'phone']",1 bath,397.0,Marie,19166666,1.0,bath,19166666
2607,28058042,363,Bordeaux Sud,99%,100%,Entire home/apt,55,75.0,"['email', 'phone']",1 bath,1000.0,Julien & Lamia,19171497,1.0,bath,19171497
2608,133268695,12,Le Bouscat,86%,100%,Entire home/apt,21,45.0,['phone'],1 bath,448.0,Almeida,19084668,1.0,bath,19084668
2609,13484153,125,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,27,205.0,"['email', 'phone']",2 baths,1000.0,Marie-France,19310329,2.0,baths,19310329
2610,17124494,40,Centre ville (Bordeaux),60%,100%,Entire home/apt,30,90.0,"['email', 'phone']",1 bath,941.0,Valérie & Marc,19091801,1.0,bath,19091801
2615,65183901,222,La Bastide,100%,90%,Entire home/apt,36,98.0,"['email', 'phone']",1 bath,1000.0,Erwan,19324058,1.0,bath,19324058
2616,134060699,144,Bgles,100%,100%,Private room,43,35.0,"['email', 'phone']",1 shared bath,1000.0,Marie & Pat,19188023,1.0,shared bath,19188023
2617,5485560,21,Saint-Aubin-de-Mdoc,46%,80%,Entire home/apt,32,190.0,"['email', 'phone', 'work_email']",3 baths,1000.0,Carmen,19092614,3.0,baths,19092614
2619,133364422,4,Centre ville (Bordeaux),100%,100%,Entire home/apt,28,102.0,"['email', 'phone']",1 bath,982.0,Jean Louis,19093665,1.0,bath,19093665
2620,69044533,31,Nansouty - Saint Gens,95%,100%,Private room,17,34.0,"['email', 'phone']",1 shared bath,902.0,Valérie,19325835,1.0,shared bath,19325835
2622,6657396,32,Centre ville (Bordeaux),61%,100%,Entire home/apt,24,100.0,"['email', 'phone']",1 bath,675.0,Leilla,19190893,1.0,bath,19190893
2625,54044919,18,Parempuyre,100%,100%,Entire home/apt,49,55.0,"['email', 'phone']",1 bath,702.0,Nicolas Et Stéphanie,19097304,1.0,bath,19097304
2627,9382960,0,Centre ville (Bordeaux),93%,94%,Entire home/apt,18,88.0,"['email', 'phone']",1 bath,1000.0,Kareen,19326860,1.0,bath,19326860
2628,21977843,75,La Bastide,100%,100%,Entire home/apt,18,61.0,['phone'],1 bath,1000.0,Severine,19195099,1.0,bath,19195099
2629,72691486,0,Centre ville (Bordeaux),84%,60%,Entire home/apt,40,88.0,"['email', 'phone']",1 bath,1000.0,Arnaud,19327081,1.0,bath,19327081
2633,134374187,31,Nansouty - Saint Gens,100%,100%,Entire home/apt,40,60.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Fabienne,19205401,1.0,bath,19205401
2637,135515426,27,Le Bouscat,100%,100%,Entire home/apt,34,359.0,"['email', 'phone']",2 baths,739.0,Patricia,19342439,2.0,baths,19342439
2639,68260239,24,Bouliac,87%,100%,Entire home/apt,34,37.0,"['email', 'phone']",1 bath,1000.0,Arnaud,19105016,1.0,bath,19105016
2640,57490682,22,Bordeaux Maritime,30%,80%,Entire home/apt,22,100.0,"['email', 'phone']",1 bath,479.0,Léa,19107777,1.0,bath,19107777
2642,111259792,158,Talence,96%,100%,Entire home/apt,43,55.0,"['email', 'phone']",1 bath,1000.0,Dang Thanh Nga,19210670,1.0,bath,19210670
2645,6699450,97,Centre ville (Bordeaux),97%,100%,Entire home/apt,46,85.0,"['email', 'phone']",1 bath,564.0,Alexandre,19222033,1.0,bath,19222033
2648,69044533,213,Nansouty - Saint Gens,95%,100%,Private room,23,46.0,"['email', 'phone']",1 private bath,909.0,Valérie,19109524,1.0,private bath,19109524
2657,22050983,299,Chartrons - Grand Parc - Jardin Public,98%,100%,Entire home/apt,19,100.0,"['phone', 'work_email']",1.5 baths,565.0,Danielle,19528102,1.5,baths,19528102
2659,53324830,24,La Bastide,68%,100%,Entire home/apt,37,66.0,"['email', 'phone']",2 baths,572.0,Herve & Isabelle,19529686,2.0,baths,19529686
2661,11568017,4,Bordeaux Maritime,100%,100%,Entire home/apt,27,300.0,"['email', 'phone']",2 baths,1000.0,Isabelle,19231198,2.0,baths,19231198
2662,23710669,26,Gradignan,71%,100%,Entire home/apt,41,62.0,"['email', 'phone']",1 bath,664.0,Nicolas,19232719,1.0,bath,19232719
2664,134711583,118,Le Bouscat,100%,92%,Entire home/apt,24,80.0,"['email', 'phone']",1 bath,1000.0,Ghislain,19240750,1.0,bath,19240750
2665,133938336,51,Arlac,100%,100%,Entire home/apt,17,42.0,"['email', 'phone']",1 bath,68.0,Isabelle,19240776,1.0,bath,19240776
